,user_id,log_in_state,visit_number,property_id,position_on_search_results,avg_price_per_night,deal_type,property_viewed_boolean,set_properties_viewed,purchase_index_boolean.x,set_properties_purchased
212,050B3C9F00D51BC05F1A4AD,anonymous,1,2537459,16,136.28,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
213,050B3C9F00D51BC05F1A4AD,anonymous,1,12566209,17,55.87,family_friendly,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
214,050B3C9F00D51BC05F1A4AD,anonymous,1,4433,2,199.92,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
215,050B3C9F00D51BC05F1A4AD,anonymous,1,16822242,25,224.25,new_to_site,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
216,050B3C9F00D51BC05F1A4AD,anonymous,1,33005541,24,59.8,free_cancellation,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
217,050B3C9F00D51BC05F1A4AD,anonymous,1,6116828,18,47.57,no_fees,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
218,050B3C9F00D51BC05F1A4AD,anonymous,1,33158691,19,91.05,sale,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
219,050B3C9F00D51BC05F1A4AD,anonymous,1,17811566,20,105.89,10_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
220,050B3C9F00D51BC05F1A4AD,anonymous,1,10504248,21,110.24,free_parking,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
221,050B3C9F00D51BC05F1A4AD,anonymous,1,18759996,22,112.95,book_now_pay_later,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
222,050B3C9F00D51BC05F1A4AD,anonymous,1,23558234,23,147.26,30_percent_off_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
223,050B3C9F00D51BC05F1A4AD,anonymous,1,22442485,1,153.39,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
224,050B3C9F00D51BC05F1A4AD,anonymous,1,4993839,6,166.12,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
225,050B3C9F00D51BC05F1A4AD,anonymous,1,13579384,5,49.83,15_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
226,050B3C9F00D51BC05F1A4AD,anonymous,1,16083220,4,89.85,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
227,050B3C9F00D51BC05F1A4AD,anonymous,1,29689104,12,56.39,vip_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
228,050B3C9F00D51BC05F1A4AD,anonymous,1,32789952,25,63.52,no_credit_card_required,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
229,050B3C9F00D51BC05F1A4AD,anonymous,1,24895115,17,59.8,20_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
230,050B3C9F00D51BC05F1A4AD,anonymous,1,17173122,18,60.18,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
231,050B3C9F00D51BC05F1A4AD,anonymous,1,29669141,13,58.14,free_activities,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
232,050B3C9F00D51BC05F1A4AD,anonymous,1,21495487,3,39.53,top_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
233,050B3C9F00D51BC05F1A4AD,anonymous,1,4960048,2,37,taxi_coupon,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
234,050B3C9F00D51BC05F1A4AD,anonymous,1,34654633,15,59,vacation_rental_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
235,050B3C9F00D51BC05F1A4AD,anonymous,1,33005541,16,59.8,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
236,050B3C9F00D51BC05F1A4AD,anonymous,1,33066283,4,42.48,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
237,050B3C9F00D51BC05F1A4AD,anonymous,1,6116828,5,45.53,new_to_site,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
238,050B3C9F00D51BC05F1A4AD,anonymous,1,21215815,6,49.14,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
239,050B3C9F00D51BC05F1A4AD,anonymous,1,13425523,20,61.53,no_fees,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
240,050B3C9F00D51BC05F1A4AD,anonymous,1,32831958,7,52.32,sale,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
241,050B3C9F00D51BC05F1A4AD,anonymous,1,17786182,8,53.35,10_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
242,050B3C9F00D51BC05F1A4AD,anonymous,1,31383725,19,61.15,free_parking,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
243,050B3C9F00D51BC05F1A4AD,anonymous,1,24706148,9,53.82,book_now_pay_later,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
244,050B3C9F00D51BC05F1A4AD,anonymous,1,21456720,21,61.56,30_percent_off_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
245,050B3C9F00D51BC05F1A4AD,anonymous,1,29835674,22,61.67,free_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
246,050B3C9F00D51BC05F1A4AD,anonymous,1,34427048,23,61.87,5_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
247,050B3C9F00D51BC05F1A4AD,anonymous,1,28933263,24,62.29,15_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
248,050B3C9F00D51BC05F1A4AD,anonymous,1,7982223,1,20.77,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
249,050B3C9F00D51BC05F1A4AD,anonymous,1,34824585,14,58.3,vip_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
250,050B3C9F00D51BC05F1A4AD,anonymous,1,6152619,10,54.36,no_credit_card_required,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
251,050B3C9F00D51BC05F1A4AD,anonymous,1,34748470,11,56.06,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
252,050B3C9F00D51BC05F1A4AD,anonymous,1,9469077,13,37.38,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
253,050B3C9F00D51BC05F1A4AD,anonymous,1,18388544,4,29.65,free_activities,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
254,050B3C9F00D51BC05F1A4AD,anonymous,1,14703475,3,28.31,top_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
255,050B3C9F00D51BC05F1A4AD,anonymous,1,13381083,2,27.54,taxi_coupon,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
256,050B3C9F00D51BC05F1A4AD,anonymous,1,7982223,1,20.77,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
257,050B3C9F00D51BC05F1A4AD,anonymous,1,4714180,14,37.38,family_friendly,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
258,050B3C9F00D51BC05F1A4AD,anonymous,1,26501864,15,37.38,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
259,050B3C9F00D51BC05F1A4AD,anonymous,1,9098581,16,37.75,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
260,050B3C9F00D51BC05F1A4AD,anonymous,1,10007472,17,37.75,free_cancellation,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
261,050B3C9F00D51BC05F1A4AD,anonymous,1,25031813,18,38.2,no_fees,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
262,050B3C9F00D51BC05F1A4AD,anonymous,1,21495487,19,39.53,sale,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
263,050B3C9F00D51BC05F1A4AD,anonymous,1,18029873,20,39.86,10_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
264,050B3C9F00D51BC05F1A4AD,anonymous,1,21580609,21,40.2,free_parking,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
265,050B3C9F00D51BC05F1A4AD,anonymous,1,13579384,22,40.28,book_now_pay_later,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
266,050B3C9F00D51BC05F1A4AD,anonymous,1,20216800,23,40.28,30_percent_off_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
267,050B3C9F00D51BC05F1A4AD,anonymous,1,22182026,24,40.28,free_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
268,050B3C9F00D51BC05F1A4AD,anonymous,1,11946870,25,40.77,5_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
269,050B3C9F00D51BC05F1A4AD,anonymous,1,11767818,10,36.98,15_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
270,050B3C9F00D51BC05F1A4AD,anonymous,1,17928986,9,36.53,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
271,050B3C9F00D51BC05F1A4AD,anonymous,1,6064534,8,36.19,vip_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
272,050B3C9F00D51BC05F1A4AD,anonymous,1,18725993,7,34.88,no_credit_card_required,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
273,050B3C9F00D51BC05F1A4AD,anonymous,1,17224045,6,33.64,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
274,050B3C9F00D51BC05F1A4AD,anonymous,1,19755634,5,29.9,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
275,050B3C9F00D51BC05F1A4AD,anonymous,1,4960048,11,37,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
276,050B3C9F00D51BC05F1A4AD,anonymous,1,18908000,12,37.06,top_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
277,050B3C9F00D51BC05F1A4AD,anonymous,1,34748470,11,56.06,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
278,050B3C9F00D51BC05F1A4AD,anonymous,1,29689104,12,56.39,vacation_rental_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
279,050B3C9F00D51BC05F1A4AD,anonymous,1,29669141,13,58.14,family_friendly,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
280,050B3C9F00D51BC05F1A4AD,anonymous,1,6152619,10,54.36,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
281,050B3C9F00D51BC05F1A4AD,anonymous,1,34824585,14,58.3,new_to_site,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
282,050B3C9F00D51BC05F1A4AD,anonymous,1,17786182,8,53.35,free_cancellation,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
283,050B3C9F00D51BC05F1A4AD,anonymous,1,21215815,6,49.14,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
284,050B3C9F00D51BC05F1A4AD,anonymous,1,32789952,25,63.52,sale,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
285,050B3C9F00D51BC05F1A4AD,anonymous,1,28933263,24,62.29,10_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
286,050B3C9F00D51BC05F1A4AD,anonymous,1,34427048,23,61.87,free_parking,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
287,050B3C9F00D51BC05F1A4AD,anonymous,1,29835674,22,61.67,book_now_pay_later,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
288,050B3C9F00D51BC05F1A4AD,anonymous,1,21456720,21,61.56,30_percent_off_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
289,050B3C9F00D51BC05F1A4AD,anonymous,1,13425523,20,61.53,free_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
290,050B3C9F00D51BC05F1A4AD,anonymous,1,32831958,7,52.32,5_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
291,050B3C9F00D51BC05F1A4AD,anonymous,1,31383725,19,61.15,15_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
292,050B3C9F00D51BC05F1A4AD,anonymous,1,17173122,18,60.18,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
293,050B3C9F00D51BC05F1A4AD,anonymous,1,24895115,17,59.8,vip_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
294,050B3C9F00D51BC05F1A4AD,anonymous,1,7982223,1,20.77,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
295,050B3C9F00D51BC05F1A4AD,anonymous,1,4960048,2,37,20_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
296,050B3C9F00D51BC05F1A4AD,anonymous,1,21495487,3,39.53,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
297,050B3C9F00D51BC05F1A4AD,anonymous,1,33066283,4,42.48,free_activities,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
298,050B3C9F00D51BC05F1A4AD,anonymous,1,6116828,5,45.53,top_property,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
299,050B3C9F00D51BC05F1A4AD,anonymous,1,34654633,15,59,taxi_coupon,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
300,050B3C9F00D51BC05F1A4AD,anonymous,1,24706148,9,53.82,vacation_rental_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
301,050B3C9F00D51BC05F1A4AD,anonymous,1,33005541,16,59.8,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
302,050B3C9F00D51BC05F1A4AD,anonymous,1,4714180,14,37.38,NULL,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
303,050B3C9F00D51BC05F1A4AD,anonymous,1,9469077,13,37.38,new_to_site,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
304,050B3C9F00D51BC05F1A4AD,anonymous,1,7982223,1,20.77,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
305,050B3C9F00D51BC05F1A4AD,anonymous,1,13381083,2,27.54,no_fees,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
306,050B3C9F00D51BC05F1A4AD,anonymous,1,14703475,3,28.31,sale,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
307,050B3C9F00D51BC05F1A4AD,anonymous,1,18388544,4,29.65,10_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
308,050B3C9F00D51BC05F1A4AD,anonymous,1,19755634,5,29.9,free_parking,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
309,050B3C9F00D51BC05F1A4AD,anonymous,1,17224045,6,33.64,daily_deal,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
310,050B3C9F00D51BC05F1A4AD,anonymous,1,18725993,7,34.88,30_percent_off_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
311,050B3C9F00D51BC05F1A4AD,anonymous,1,6064534,8,36.19,free_breakfast,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
312,050B3C9F00D51BC05F1A4AD,anonymous,1,17928986,9,36.53,5_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
313,050B3C9F00D51BC05F1A4AD,anonymous,1,11767818,10,36.98,15_percent_off,1,"[""16054735"",""34748470"",""28899780"",""6152619"",""24706148"",""29689104"",""33005541"",""11767818"",""13579384"",""8751393"",""19296784"",""17786182""]",1,"["" 33005541 ""]"
